Order ID,Restaurant Name,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category
ORD410,Papa John's,07-12-2024 19:15,07-12-2024 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,TRUE,December,Online
ORD411,Pizza Hut,08-12-2024 20:30,08-12-2024 21:10,40,XL,Cheese Burst,High,Hut Points,TRUE,TRUE,December,Offline
ORD412,Little Caesars,09-12-2024 18:45,09-12-2024 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,December,Offline
ORD413,Marco's Pizza,10-12-2024 19:00,10-12-2024 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,December,Online
ORD414,Domino's,11-12-2024 18:00,11-12-2024 18:20,20,Medium,Veg,Low,Domino's Cash,TRUE,FALSE,December,Offline
ORD415,Domino's,12-12-2024 20:00,12-12-2024 20:20,20,Medium,Thin Crust,Low,Card,TRUE,FALSE,December,Online
ORD416,Papa John's,13-12-2024 19:15,13-12-2024 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,FALSE,December,Online
ORD417,Pizza Hut,14-12-2024 20:30,14-12-2024 21:10,40,XL,Cheese Burst,High,Hut Points,TRUE,TRUE,December,Offline
ORD418,Little Caesars,15-12-2024 18:45,15-12-2024 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,December,Offline
ORD419,Marco's Pizza,16-12-2024 19:00,16-12-2024 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,December,Online
ORD420,Domino's,17-12-2024 20:00,17-12-2024 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,December,Online
ORD421,Papa John's,18-12-2024 18:30,18-12-2024 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,December,Online
ORD422,Pizza Hut,19-12-2024 19:45,19-12-2024 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,December,Online
ORD423,Little Caesars,20-12-2024 18:00,20-12-2024 18:30,30,Medium,Non-Veg,Medium,Card,TRUE,FALSE,December,Online
ORD424,Marco's Pizza,21-12-2024 20:15,21-12-2024 21:00,45,Large,Veg,High,Wallet,TRUE,TRUE,December,Online
ORD425,Domino's,12-12-2024 20:00,12-12-2024 20:20,20,Medium,Thin Crust,Low,Card,TRUE,FALSE,December,Online
ORD426,Papa John's,13-12-2024 19:15,13-12-2024 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,FALSE,December,Online
ORD427,Pizza Hut,14-12-2024 20:30,14-12-2024 21:10,40,XL,Cheese Burst,High,Hut Points,TRUE,TRUE,December,Offline
ORD428,Little Caesars,15-12-2024 18:45,15-12-2024 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,December,Offline
ORD429,Marco's Pizza,16-12-2024 19:00,16-12-2024 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,December,Online
ORD430,Domino's,17-12-2024 20:00,17-12-2024 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,December,Online
ORD431,Papa John's,18-12-2024 18:30,18-12-2024 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,December,Online
ORD432,Pizza Hut,19-12-2024 19:45,19-12-2024 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,December,Online
ORD433,Little Caesars,20-12-2024 18:00,20-12-2024 18:30,30,Medium,Non-Veg,Medium,Card,TRUE,FALSE,December,Online
ORD434,Marco's Pizza,21-12-2024 20:15,21-12-2024 21:00,45,Large,Veg,High,Wallet,TRUE,TRUE,December,Online
ORD435,Domino's,22-12-2024 18:00,22-12-2024 18:20,20,Medium,Veg,Low,Card,TRUE,TRUE,December,Online
ORD436,Papa John's,23-12-2024 19:15,23-12-2024 19:45,30,Large,Non-Veg,Medium,Cash,TRUE,FALSE,December,Offline
ORD437,Pizza Hut,24-12-2024 20:30,24-12-2024 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,December,Online
ORD438,Little Caesars,25-12-2024 18:45,25-12-2024 19:05,20,Small,Vegan,Low,Wallet,TRUE,FALSE,December,Online
ORD439,Marco's Pizza,26-12-2024 19:00,26-12-2024 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,December,Online
ORD440,Domino's,27-12-2024 20:00,27-12-2024 20:35,35,Medium,Veg,Medium,Wallet,TRUE,FALSE,December,Online
ORD441,Papa John's,28-12-2024 18:30,28-12-2024 18:50,20,Small,Vegan,Low,UPI,TRUE,TRUE,December,Online
ORD442,Pizza Hut,29-12-2024 19:45,29-12-2024 20:25,40,XL,Stuffed Crust,High,Card,TRUE,TRUE,December,Online
ORD443,Little Caesars,30-12-2024 18:00,30-12-2024 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,December,Online
ORD444,Marco's Pizza,31-12-2024 20:15,31-12-2024 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,December,Offline
ORD445,Domino's,01-01-2025 18:00,01-01-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,January,Online
ORD446,Papa John's,02-01-2025 19:15,02-01-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,January,Online
ORD447,Pizza Hut,03-01-2025 20:30,03-01-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,January,Online
ORD448,Little Caesars,04-01-2025 18:45,04-01-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,January,Offline
ORD449,Marco's Pizza,05-01-2025 19:00,05-01-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,TRUE,January,Online
ORD450,Domino's,06-01-2025 18:00,06-01-2025 18:20,20,Medium,Veg,Low,Domino's Cash,TRUE,FALSE,January,Offline
ORD451,Papa John's,07-01-2025 19:15,07-01-2025 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,FALSE,January,Online
ORD452,Pizza Hut,08-01-2025 20:30,08-01-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,January,Online
ORD453,Little Caesars,09-01-2025 18:00,09-01-2025 18:30,30,Medium,Thai Chicken,Medium,Card,TRUE,FALSE,January,Online
ORD454,Marco's Pizza,10-01-2025 19:15,10-01-2025 19:50,35,Large,Sicilian,High,UPI,TRUE,FALSE,January,Online
ORD455,Domino's,11-01-2025 20:30,11-01-2025 21:10,40,XL,Cheese Burst,High,Wallet,TRUE,TRUE,January,Online
ORD456,Papa John's,12-01-2025 18:45,12-01-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,January,Offline
ORD457,Pizza Hut,13-01-2025 19:00,13-01-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,January,Online
ORD458,Domino's,14-01-2025 20:00,14-01-2025 20:35,35,Medium,Gluten-Free,Medium,Domino's Cash,TRUE,FALSE,January,Offline
ORD459,Papa John's,15-01-2025 18:30,15-01-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,January,Online
ORD460,Pizza Hut,16-01-2025 19:45,16-01-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,January,Online
ORD461,Domino's,17-01-2025 18:00,17-01-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,January,Online
ORD462,Papa John's,18-01-2025 19:15,18-01-2025 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,TRUE,January,Online
ORD463,Little Caesars,19-01-2025 20:30,19-01-2025 21:10,40,XL,Cheese Burst,High,Wallet,TRUE,TRUE,January,Online
ORD464,Marco's Pizza,20-01-2025 18:45,20-01-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,January,Offline
ORD465,Domino's,21-01-2025 19:00,21-01-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,January,Online
ORD466,Papa John's,22-01-2025 20:00,22-01-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,January,Online
ORD467,Pizza Hut,23-01-2025 18:30,23-01-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,January,Online
ORD468,Little Caesars,24-01-2025 19:45,24-01-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,January,Online
ORD469,Marco's Pizza,25-01-2025 18:00,25-01-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,January,Online
ORD470,Domino's,26-01-2025 20:15,26-01-2025 21:00,45,Large,Veg,High,Cash,TRUE,TRUE,January,Offline
ORD471,Papa John's,27-01-2025 18:00,27-01-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,January,Online
ORD472,Pizza Hut,28-01-2025 19:15,28-01-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,January,Online
ORD473,Little Caesars,29-01-2025 20:30,29-01-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,January,Online
ORD474,Marco's Pizza,30-01-2025 18:45,30-01-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,January,Offline
ORD475,Domino's,31-01-2025 19:00,31-01-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,January,Online
ORD476,Papa John's,01-02-2025 20:00,01-02-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,TRUE,February,Online
ORD477,Pizza Hut,02-02-2025 18:30,02-02-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,TRUE,February,Online
ORD478,Little Caesars,03-02-2025 19:45,03-02-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,February,Online
ORD479,Marco's Pizza,04-02-2025 18:00,04-02-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,February,Online
ORD480,Domino's,05-02-2025 20:15,05-02-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,February,Offline
ORD481,Papa John's,06-02-2025 18:00,06-02-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,February,Online
ORD482,Pizza Hut,07-02-2025 19:15,07-02-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,February,Online
ORD483,Little Caesars,08-02-2025 20:30,08-02-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,February,Online
ORD484,Marco's Pizza,09-02-2025 18:45,09-02-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,February,Offline
ORD485,Domino's,10-02-2025 19:00,10-02-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,February,Online
ORD486,Papa John's,11-02-2025 20:00,11-02-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,February,Online
ORD487,Pizza Hut,12-02-2025 18:30,12-02-2025 18:50,20,Small,Vegan,Low,Wallet,TRUE,FALSE,February,Online
ORD488,Little Caesars,13-02-2025 19:45,13-02-2025 20:25,40,XL,Cheese Burst,High,Card,TRUE,FALSE,February,Online
ORD489,Marco's Pizza,14-02-2025 18:00,14-02-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,February,Online
ORD490,Domino's,15-02-2025 19:15,15-02-2025 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,TRUE,February,Online
ORD491,Papa John's,16-02-2025 20:30,16-02-2025 21:10,40,XL,Cheese Burst,High,Wallet,TRUE,TRUE,February,Online
ORD492,Pizza Hut,17-02-2025 18:45,17-02-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,February,Offline
ORD493,Domino's,18-02-2025 19:00,18-02-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,February,Online
ORD494,Papa John's,19-02-2025 20:00,19-02-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,February,Online
ORD495,Pizza Hut,20-02-2025 18:30,20-02-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,February,Online
ORD496,Little Caesars,21-02-2025 19:45,21-02-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,February,Online
ORD497,Marco's Pizza,22-02-2025 18:00,22-02-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,February,Online
ORD498,Domino's,23-02-2025 20:15,23-02-2025 21:00,45,Large,Veg,High,Cash,TRUE,TRUE,February,Offline
ORD499,Papa John's,24-02-2025 18:00,24-02-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,February,Online
ORD500,Pizza Hut,25-02-2025 19:15,25-02-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,February,Online
ORD501,Little Caesars,26-02-2025 20:30,26-02-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,February,Online
ORD502,Marco's Pizza,27-02-2025 18:45,27-02-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,February,Offline
ORD503,Domino's,28-02-2025 19:00,28-02-2025 19:50,50,Large,Non-Veg,High,Domino's Cash,TRUE,FALSE,February,Offline
ORD504,Papa John's,01-03-2025 20:00,01-03-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,TRUE,March,Online
ORD505,Pizza Hut,02-03-2025 18:30,02-03-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,TRUE,March,Online
ORD506,Little Caesars,03-03-2025 19:45,03-03-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,March,Online
ORD507,Marco's Pizza,04-03-2025 18:00,04-03-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,March,Online
ORD508,Domino's,05-03-2025 20:15,05-03-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,March,Offline
ORD509,Papa John's,06-03-2025 18:00,06-03-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,March,Online
ORD510,Pizza Hut,07-03-2025 19:15,07-03-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,March,Online
ORD511,Little Caesars,08-03-2025 20:30,08-03-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,March,Online
ORD512,Marco's Pizza,09-03-2025 18:45,09-03-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,March,Offline
ORD513,Domino's,10-03-2025 19:00,10-03-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,March,Online
ORD514,Papa John's,11-03-2025 20:00,11-03-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,March,Online
ORD515,Pizza Hut,12-03-2025 18:30,12-03-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,March,Online
ORD516,Little Caesars,13-03-2025 19:45,13-03-2025 20:25,40,XL,Cheese Burst,High,Card,TRUE,FALSE,March,Online
ORD517,Marco's Pizza,14-03-2025 18:00,14-03-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,March,Online
ORD518,Domino's,15-03-2025 19:15,15-03-2025 19:45,30,Large,Deep Dish,Medium,UPI,TRUE,TRUE,March,Online
ORD519,Papa John's,16-03-2025 20:30,16-03-2025 21:10,40,XL,Cheese Burst,High,Wallet,TRUE,TRUE,March,Online
ORD520,Pizza Hut,17-03-2025 18:45,17-03-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,March,Offline
ORD521,Domino's,18-03-2025 19:00,18-03-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,March,Online
ORD522,Papa John's,19-03-2025 20:00,19-03-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,March,Online
ORD523,Pizza Hut,20-03-2025 18:30,20-03-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,March,Online
ORD524,Little Caesars,21-03-2025 19:45,21-03-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,March,Online
ORD525,Marco's Pizza,22-03-2025 18:00,22-03-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,March,Online
ORD526,Domino's,23-03-2025 20:15,23-03-2025 21:00,45,Large,Veg,High,Cash,TRUE,TRUE,March,Offline
ORD527,Papa John's,24-03-2025 18:00,24-03-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,March,Online
ORD528,Pizza Hut,25-03-2025 19:15,25-03-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,March,Online
ORD529,Little Caesars,26-03-2025 20:30,26-03-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,March,Online
ORD530,Marco's Pizza,27-03-2025 18:45,27-03-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,March,Offline
ORD531,Domino's,28-03-2025 19:00,28-03-2025 19:50,50,Large,Non-Veg,High,Domino's Cash,TRUE,FALSE,March,Offline
ORD532,Papa John's,29-03-2025 20:00,29-03-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,TRUE,March,Online
ORD533,Pizza Hut,30-03-2025 18:30,30-03-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,TRUE,March,Online
ORD534,Little Caesars,31-03-2025 19:45,31-03-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,March,Online
ORD535,Marco's Pizza,01-04-2025 18:00,01-04-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,April,Online
ORD536,Domino's,02-04-2025 20:15,02-04-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,April,Offline
ORD537,Papa John's,03-04-2025 18:00,03-04-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,April,Online
ORD538,Pizza Hut,04-04-2025 19:15,04-04-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,April,Online
ORD539,Little Caesars,05-04-2025 20:30,05-04-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,April,Online
ORD540,Marco's Pizza,06-04-2025 18:45,06-04-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,April,Offline
ORD541,Domino's,07-04-2025 19:00,07-04-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,April,Online
ORD542,Papa John's,08-04-2025 20:00,08-04-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,April,Online
ORD543,Pizza Hut,09-04-2025 18:30,09-04-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,April,Online
ORD544,Domino's,10-04-2025 19:00,10-04-2025 19:45,45,Large,Thai Chicken,Medium,Card,TRUE,FALSE,April,Online
ORD545,Papa John's,11-04-2025 20:15,11-04-2025 20:55,40,Medium,Sicilian,High,Wallet,TRUE,FALSE,April,Online
ORD546,Pizza Hut,12-04-2025 18:45,12-04-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,April,Offline
ORD547,Little Caesars,13-04-2025 19:30,13-04-2025 20:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,April,Online
ORD548,Marco's Pizza,14-04-2025 18:00,14-04-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,April,Online
ORD549,Domino's,15-04-2025 20:15,15-04-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,April,Offline
ORD550,Papa John's,16-04-2025 18:00,16-04-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,April,Online
ORD551,Pizza Hut,17-04-2025 19:15,17-04-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,April,Online
ORD552,Little Caesars,18-04-2025 20:30,18-04-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,April,Online
ORD553,Marco's Pizza,19-04-2025 18:45,19-04-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,April,Offline
ORD554,Domino's,20-04-2025 19:00,20-04-2025 19:50,50,Large,Non-Veg,High,Domino's Cash,TRUE,TRUE,April,Offline
ORD555,Papa John's,21-04-2025 20:00,21-04-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,April,Online
ORD556,Pizza Hut,22-04-2025 18:30,22-04-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,April,Online
ORD557,Little Caesars,23-04-2025 19:45,23-04-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,April,Online
ORD558,Marco's Pizza,24-04-2025 18:00,24-04-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,April,Online
ORD559,Domino's,25-04-2025 20:15,25-04-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,April,Offline
ORD560,Papa John's,26-04-2025 18:00,26-04-2025 18:20,20,Medium,Veg,Low,Card,TRUE,TRUE,April,Online
ORD561,Pizza Hut,27-04-2025 19:15,27-04-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,TRUE,April,Online
ORD562,Little Caesars,28-04-2025 20:30,28-04-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,April,Online
ORD563,Marco's Pizza,29-04-2025 18:45,29-04-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,April,Offline
ORD564,Domino's,30-04-2025 19:00,30-04-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,April,Online
ORD565,Papa John's,01-05-2025 20:00,01-05-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,May,Online
ORD566,Pizza Hut,02-05-2025 18:30,02-05-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,May,Online
ORD567,Little Caesars,03-05-2025 19:45,03-05-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,TRUE,May,Online
ORD568,Marco's Pizza,04-05-2025 18:00,04-05-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,May,Online
ORD569,Domino's,05-05-2025 20:15,05-05-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,May,Offline
ORD570,Papa John's,01-05-2025 20:00,01-05-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,May,Online
ORD571,Domino's,07-05-2025 19:00,07-05-2025 19:45,45,Large,Thai Chicken,Medium,Card,TRUE,FALSE,May,Online
ORD572,Papa John's,08-05-2025 20:15,08-05-2025 20:55,40,Medium,Sicilian,High,Wallet,TRUE,FALSE,May,Online
ORD573,Pizza Hut,09-05-2025 18:45,09-05-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,May,Offline
ORD574,Little Caesars,10-05-2025 19:30,10-05-2025 20:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,May,Online
ORD575,Marco's Pizza,11-05-2025 18:00,11-05-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,May,Online
ORD576,Domino's,12-05-2025 20:15,12-05-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,May,Offline
ORD577,Papa John's,13-05-2025 18:00,13-05-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,May,Online
ORD578,Pizza Hut,14-05-2025 19:15,14-05-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,May,Online
ORD579,Little Caesars,15-05-2025 20:30,15-05-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,May,Online
ORD580,Marco's Pizza,16-05-2025 18:45,16-05-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,May,Offline
ORD581,Domino's,17-05-2025 19:00,17-05-2025 19:50,50,Large,Non-Veg,High,Domino's Cash,TRUE,TRUE,May,Offline
ORD582,Papa John's,18-05-2025 20:00,18-05-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,TRUE,May,Online
ORD583,Pizza Hut,19-05-2025 18:30,19-05-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,May,Online
ORD584,Little Caesars,20-05-2025 19:45,20-05-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,May,Online
ORD585,Marco's Pizza,21-05-2025 18:00,21-05-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,May,Online
ORD586,Domino's,22-05-2025 20:15,22-05-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,May,Offline
ORD587,Papa John's,23-05-2025 18:00,23-05-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,May,Online
ORD588,Pizza Hut,24-05-2025 19:15,24-05-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,TRUE,May,Online
ORD589,Little Caesars,25-05-2025 20:30,25-05-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,May,Online
ORD590,Marco's Pizza,26-05-2025 18:45,26-05-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,May,Offline
ORD591,Domino's,27-05-2025 19:00,27-05-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,May,Online
ORD592,Papa John's,28-05-2025 20:00,28-05-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,May,Online
ORD593,Pizza Hut,29-05-2025 18:30,29-05-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,May,Online
ORD594,Little Caesars,30-05-2025 19:45,30-05-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,May,Online
ORD595,Marco's Pizza,31-05-2025 18:00,31-05-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,TRUE,May,Online
ORD596,Domino's,01-06-2025 20:15,01-06-2025 21:00,45,Large,Veg,High,Cash,TRUE,TRUE,June,Offline
ORD597,Papa John's,02-06-2025 18:00,02-06-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,June,Online
ORD598,Pizza Hut,03-06-2025 19:15,03-06-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,June,Online
ORD599,Little Caesars,04-06-2025 20:30,04-06-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD600,Marco's Pizza,05-06-2025 18:45,05-06-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,June,Offline
ORD601,Domino's,06-06-2025 19:00,06-06-2025 19:45,45,Large,Thai Chicken,Medium,Card,TRUE,FALSE,June,Online
ORD602,Papa John's,07-06-2025 20:15,07-06-2025 20:55,40,Medium,Sicilian,High,Wallet,TRUE,TRUE,June,Online
ORD603,Pizza Hut,08-06-2025 18:45,08-06-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,June,Offline
ORD604,Little Caesars,09-06-2025 19:30,09-06-2025 20:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD605,Marco's Pizza,10-06-2025 18:00,10-06-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,June,Online
ORD606,Domino's,11-06-2025 20:15,11-06-2025 21:00,45,Large,Veg,High,Cash,TRUE,FALSE,June,Offline
ORD607,Papa John's,12-06-2025 18:00,12-06-2025 18:20,20,Medium,Veg,Low,Card,TRUE,FALSE,June,Online
ORD608,Pizza Hut,13-06-2025 19:15,13-06-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,June,Online
ORD609,Little Caesars,14-06-2025 20:30,14-06-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,TRUE,June,Online
ORD610,Marco's Pizza,15-06-2025 18:45,15-06-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,TRUE,June,Offline
ORD611,Domino's,16-06-2025 19:00,16-06-2025 19:50,50,Large,Non-Veg,High,Domino's Cash,TRUE,FALSE,June,Offline
ORD612,Papa John's,17-06-2025 20:00,17-06-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,June,Online
ORD613,Pizza Hut,18-06-2025 18:30,18-06-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,June,Online
ORD614,Little Caesars,19-06-2025 19:45,19-06-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,FALSE,June,Online
